artist_norm,track_norm,peak_position,first_week,last_week,weeks_on,genre,track_id,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,inverse_rank,top10,release_q,recession_t,event_time_k
justin timberlake duet with beyonce,until the end of time,17,2007-07-14,2008-01-05,25,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,84,0,2007Q3,0,-1
justin timberlake featuring ti,my love,1,2006-09-23,2007-04-07,29,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,100,1,2006Q3,0,-5
juvenile,rodeo,41,2005-12-10,2006-04-15,19,Hip-Hop,6TQi1WGLxAyy1itA3CqSlD,51.0,0.0532,0.7,237947.0,0.547,0.0,C#,0.068,-7.907,Major,0.156,157.137,3/4,0.67,60,0,2005Q4,0,-8
juvenile,rodeo,41,2005-12-10,2006-04-15,19,Rap,6TQi1WGLxAyy1itA3CqSlD,51.0,0.0532,0.7,237947.0,0.547,0.0,C#,0.068,-7.907,Major,0.156,157.137,3/4,0.67,60,0,2005Q4,0,-8
kanye west,cant tell me nothing,41,2007-06-16,2007-11-24,19,Rap,4ImL3v98u2BLkwnyQDjfRm,68.0,0.0121,0.594,271600.0,0.614,0.0,F,0.823,-6.091,Minor,0.0536,79.968,4/4,0.101,60,0,2007Q2,0,-2
kanye west,cant tell me nothing,41,2007-06-16,2007-11-24,19,Pop,4ImL3v98u2BLkwnyQDjfRm,68.0,0.0121,0.594,271600.0,0.614,0.0,F,0.823,-6.091,Minor,0.0536,79.968,4/4,0.101,60,0,2007Q2,0,-2
kanye west,heartless,2,2008-11-22,2009-06-13,30,Rap,4EWCNWgDS8707fNSZ1oaA5,77.0,0.0401,0.789,211000.0,0.65,0.0,A#,0.249,-6.16,Minor,0.121,87.983,4/4,0.617,99,1,2008Q4,1,4
kanye west,heartless,2,2008-11-22,2009-06-13,30,Pop,4EWCNWgDS8707fNSZ1oaA5,77.0,0.0401,0.789,211000.0,0.65,0.0,A#,0.249,-6.16,Minor,0.121,87.983,4/4,0.617,99,1,2008Q4,1,4
kanye west,love lockdown,3,2008-10-04,2009-03-07,23,Pop,1kxeWHF9PrCVZHvVskv8lg,69.0,0.0539,0.756,270307.0,0.529,0.392,C#,0.112,-7.659,Minor,0.0329,119.573,4/4,0.123,98,1,2008Q4,1,4
kanye west,love lockdown,3,2008-10-04,2009-03-07,23,Rap,1kxeWHF9PrCVZHvVskv8lg,69.0,0.0539,0.756,270307.0,0.529,0.392,C#,0.112,-7.659,Minor,0.0329,119.573,4/4,0.123,98,1,2008Q4,1,4
kanye west,stronger,1,2007-08-11,2008-02-09,27,Rap,6C7RJEIUDqKkJRZVWdkfkH,75.0,0.00728,0.625,311867.0,0.726,0.0,A#,0.318,-7.731,Minor,0.155,103.98,4/4,0.483,100,1,2007Q3,0,-1
kanye west,stronger,1,2007-08-11,2008-02-09,27,Pop,6C7RJEIUDqKkJRZVWdkfkH,75.0,0.00728,0.625,311867.0,0.726,0.0,A#,0.318,-7.731,Minor,0.155,103.98,4/4,0.483,100,1,2007Q3,0,-1
kanye west featuring adam levine,heard em say,26,2005-10-29,2006-02-11,16,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,75,0,2005Q4,0,-8
kanye west featuring chris martin,homecoming,69,2008-06-07,2008-07-19,7,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,32,0,2008Q2,1,2
kanye west featuring dwele,flashing lights,29,2007-12-08,2008-04-19,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,72,0,2007Q4,0,0
kanye west featuring lil wayne,see you in my nightmares,21,2008-12-13,2009-01-10,4,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,80,0,2008Q4,1,4
kanye west featuring lupe fiasco,touch the sky,42,2006-02-25,2006-04-22,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,59,0,2006Q1,0,-7
kanye west featuring tpain,good life,7,2007-09-29,2008-02-16,21,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,94,1,2007Q3,0,-1
kanye west featuring young jeezy,amazing,81,2008-12-13,2009-06-13,5,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,20,0,2008Q4,1,4
kardinal offishall featuring akon,dangerous,5,2008-05-24,2008-11-22,27,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,96,1,2008Q2,1,2
kat deluna featuring elephant man,whine up,29,2007-06-16,2007-10-27,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,72,0,2007Q2,0,-2
kate voegele,hallelujah,68,2008-05-31,2008-05-31,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,33,0,2008Q2,1,2
kate voegele,kindly unspoken,98,2008-02-09,2008-02-09,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,3,0,2008Q1,1,1
katharine mcphee,my destiny,60,2006-07-15,2006-07-22,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,41,0,2006Q3,0,-5
katharine mcphee,over it,29,2007-02-17,2007-06-02,16,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,72,0,2007Q1,0,-3
katharine mcphee,somewhere over the rainbow,12,2006-07-15,2006-08-05,4,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,89,0,2006Q3,0,-5
katy perry,hot n cold,3,2008-07-05,2009-05-09,39,Dance,1y4eb6hmAvsqlDOl3fx9kk,64.0,7.95e-05,0.706,220227.0,0.841,0.0,G,0.0688,-3.956,Major,0.0418,132.032,4/4,0.861,98,1,2008Q3,1,3
katy perry,hot n cold,3,2008-07-05,2009-05-09,39,Pop,1y4eb6hmAvsqlDOl3fx9kk,65.0,7.95e-05,0.706,220227.0,0.841,0.0,G,0.0688,-3.956,Major,0.0418,132.032,4/4,0.861,98,1,2008Q3,1,3
katy perry,i kissed a girl,1,2008-05-24,2008-10-25,23,Dance,005lwxGU1tms6HGELIcUv9,68.0,0.00223,0.699,179640.0,0.76,0.0,F,0.132,-3.173,Major,0.0677,129.996,4/4,0.696,100,1,2008Q2,1,2
katy perry,i kissed a girl,1,2008-05-24,2008-10-25,23,Pop,005lwxGU1tms6HGELIcUv9,68.0,0.00223,0.699,179640.0,0.76,0.0,F,0.132,-3.173,Major,0.0677,129.996,4/4,0.696,100,1,2008Q2,1,2
katy perry,thinking of you,29,2009-01-31,2009-05-09,15,Dance,3c9LVPh3MpeFoaAL5DBDK5,52.0,0.00167,0.431,246410.0,0.803,0.0,E,0.331,-4.459,Major,0.0364,147.048,4/4,0.309,72,0,2009Q1,1,5
katy perry,waking up in vegas,9,2009-05-16,2009-10-17,23,Dance,6fvxos1qSHrIgOkKw4dhWS,55.0,0.0012,0.524,199187.0,0.878,0.0,F,0.098,-3.108,Minor,0.0346,130.989,4/4,0.59,92,1,2009Q2,1,6
katy perry,waking up in vegas,9,2009-05-16,2009-10-17,23,Pop,6fvxos1qSHrIgOkKw4dhWS,55.0,0.0012,0.524,199187.0,0.878,0.0,F,0.098,-3.108,Minor,0.0346,130.989,4/4,0.59,92,1,2009Q2,1,6
keane,is it any wonder,78,2006-07-08,2006-09-23,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,23,0,2006Q3,0,-5
keha,tik tok,1,2009-10-24,2010-07-10,38,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,100,1,2009Q4,0,8
keith anderson,every time i hear your name,64,2006-04-22,2006-08-26,19,Rock,3aVCHTY93NQQbOcDDbwwXA,53.0,0.277,0.562,263027.0,0.757,0.0,C#,0.0745,-3.945,Major,0.0253,93.02,4/4,0.299,37,0,2006Q2,0,-6
keith anderson,every time i hear your name,64,2006-04-22,2006-08-26,19,Country,3aVCHTY93NQQbOcDDbwwXA,53.0,0.277,0.562,263027.0,0.757,0.0,C#,0.0745,-3.945,Major,0.0253,93.02,4/4,0.299,37,0,2006Q2,0,-6
keith anderson,i still miss you,48,2008-06-28,2008-11-01,19,Country,3aQgDeBNn3ENJs8pheM9NH,65.0,0.14,0.505,235907.0,0.763,0.0,D#,0.0949,-5.386,Major,0.0297,156.024,4/4,0.446,53,0,2008Q2,1,2
keith anderson,i still miss you,48,2008-06-28,2008-11-01,19,Rock,3aQgDeBNn3ENJs8pheM9NH,65.0,0.14,0.505,235907.0,0.763,0.0,D#,0.0949,-5.386,Major,0.0297,156.024,4/4,0.446,53,0,2008Q2,1,2
keith urban,everybody,64,2007-10-20,2008-02-23,19,Country,6KCa9qGpQ8eCjjFDFwF1r6,40.0,0.0423,0.417,237173.0,0.488,0.0,D,0.0959,-7.029,Major,0.0292,188.209,4/4,0.206,37,0,2007Q4,0,0
keith urban,i told you so,48,2007-05-26,2007-09-08,16,Country,4UTcJuLaHwsPPP1bNnTRDt,44.0,0.00788,0.627,242760.0,0.841,1.47e-06,C#,0.0552,-5.885,Minor,0.0316,105.995,4/4,0.73,53,0,2007Q2,0,-2
keith urban,im in,60,2009-04-04,2010-09-25,16,Country,0sAZEGLK6OU4VAWC9puWgh,39.0,0.0382,0.567,273520.0,0.862,0.000162,F,0.0973,-5.887,Major,0.0452,129.98,4/4,0.661,41,0,2009Q2,1,6
keith urban,kiss a girl,16,2009-03-28,2009-08-08,20,Country,4DyKZmONpoggnn3piyjad2,52.0,0.0103,0.653,226733.0,0.786,2.19e-06,D,0.201,-5.418,Major,0.0338,120.992,4/4,0.477,85,0,2009Q1,1,5
keith urban,once in a lifetime,31,2006-09-16,2006-12-16,14,Country,10TLpTjjLKcpBN6kayS0mI,35.0,0.0592,0.616,353813.0,0.837,0.00994,C,0.482,-5.266,Major,0.0472,132.012,4/4,0.62,70,0,2006Q3,0,-5
keith urban,only you can love me this way,34,2009-04-11,2009-12-05,19,Country,1ddEJFVOCOjNqh19FTQAsX,51.0,0.457,0.566,247680.0,0.429,3.38e-05,D,0.173,-9.478,Major,0.0286,147.957,4/4,0.325,67,0,2009Q2,1,6
keith urban,stupid boy,43,2006-12-23,2007-05-05,20,Country,3dAT844Wj5KuuIHFMI9eOw,51.0,0.093,0.492,381360.0,0.625,0.000304,D#,0.082,-7.2,Major,0.0362,145.954,4/4,0.522,58,0,2006Q4,0,-4
keith urban,sweet thing,30,2008-11-29,2009-04-11,20,Country,21zOTXChnP7ghgn3fVKuSF,49.0,0.19,0.621,228187.0,0.888,1.7e-05,G#,0.151,-6.199,Major,0.0443,102.986,4/4,0.651,71,0,2008Q4,1,4
keith urban,tonight i wanna cry,36,2005-12-31,2006-05-13,20,Country,0BHNSNcbTxQSwxXNnr9oUw,56.0,0.874,0.557,259733.0,0.385,0.0,G,0.175,-7.835,Major,0.0262,103.73,4/4,0.148,65,0,2005Q4,0,-8
keith urban,you look good in my shirt,44,2008-07-05,2008-10-25,17,Country,4O4hiA7KxHhzv3s0QIHDlz,50.0,0.0075,0.653,227733.0,0.865,1.18e-06,G,0.0629,-6.395,Major,0.0325,116.966,4/4,0.828,57,0,2008Q3,1,3
kelis featuring too hort,bossy,16,2006-05-20,2006-09-30,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,85,0,2006Q2,0,-6
kellie pickler,best days of your life,46,2009-04-25,2009-09-05,20,Country,16jvUOIQ2P54P0bNN4rAdv,53.0,0.0235,0.649,226800.0,0.862,0.0,A,0.0737,-5.12,Major,0.0568,127.939,4/4,0.538,55,0,2009Q2,1,6
kellie pickler,i wonder,75,2007-06-23,2007-08-25,10,Country,4TWDBIZt5tJwEqyNYPCY4V,43.0,0.731,0.493,237960.0,0.37,0.0,C#,0.113,-6.537,Major,0.0299,123.134,4/4,0.23,26,0,2007Q2,0,-2
kellie pickler,red high heels,64,2006-11-18,2007-02-24,11,Country,7dFSHwa7BNZvWlOuYsvFpy,51.0,0.13,0.626,222853.0,0.842,0.0,F,0.0734,-3.74,Major,0.0337,115.72,4/4,0.54,37,0,2006Q4,0,-4
kellie pickler,things that never cross a mans mind,96,2008-04-19,2008-04-19,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,5,0,2008Q2,1,2
kelly clarkson,already gone,13,2009-03-28,2010-03-13,31,Dance,5Rde8eWptlJrh6hL2jIrfD,46.0,0.236,0.45,281600.0,0.849,0.0,A,0.0727,-4.149,Major,0.0509,74.056,4/4,0.304,88,0,2009Q1,1,5
kelly clarkson,already gone,13,2009-03-28,2010-03-13,31,R&B,5Rde8eWptlJrh6hL2jIrfD,47.0,0.236,0.45,281600.0,0.849,0.0,A,0.0727,-4.149,Major,0.0509,74.056,4/4,0.304,88,0,2009Q1,1,5
kelly clarkson,already gone,13,2009-03-28,2010-03-13,31,Rock,7ceIquYtiTYlgSSm7PqUf9,56.0,0.217,0.209,281560.0,0.872,0.0,A,0.0768,-2.996,Major,0.0757,78.139,4/4,0.294,88,0,2009Q1,1,5
kelly clarkson,i do not hook up,20,2009-05-02,2009-08-29,18,Dance,2I5CPUnMIKjEXeg61OI9uV,49.0,0.00098,0.502,200347.0,0.938,0.0,A,0.318,-3.114,Major,0.13,144.077,4/4,0.35,81,0,2009Q2,1,6
kelly clarkson,i do not hook up,20,2009-05-02,2009-08-29,18,R&B,2I5CPUnMIKjEXeg61OI9uV,50.0,0.00098,0.502,200347.0,0.938,0.0,A,0.318,-3.114,Major,0.13,144.077,4/4,0.35,81,0,2009Q2,1,6
kelly clarkson,my life would suck without you,1,2009-01-31,2009-07-11,24,Dance,4Dm32oO01YpIubCHaAtKkN,62.0,0.0014,0.526,211493.0,0.882,0.0,A,0.144,-4.006,Major,0.0509,144.982,4/4,0.424,100,1,2009Q1,1,5
kelly clarkson,my life would suck without you,1,2009-01-31,2009-07-11,24,R&B,4Dm32oO01YpIubCHaAtKkN,63.0,0.0014,0.526,211493.0,0.882,0.0,A,0.144,-4.006,Major,0.0509,144.982,4/4,0.424,100,1,2009Q1,1,5
kelly clarkson,my life would suck without you,1,2009-01-31,2009-07-11,24,Pop,4Dm32oO01YpIubCHaAtKkN,63.0,0.0014,0.526,211493.0,0.882,0.0,A,0.144,-4.006,Major,0.0509,144.982,4/4,0.424,100,1,2009Q1,1,5
kelly clarkson,my life would suck without you,1,2009-01-31,2009-07-11,24,Rock,4Dm32oO01YpIubCHaAtKkN,63.0,0.0014,0.526,211493.0,0.882,0.0,A,0.144,-4.006,Major,0.0509,144.982,4/4,0.424,100,1,2009Q1,1,5
kelly clarkson,never again,8,2007-05-12,2007-08-25,16,R&B,24y3tSyLdRbpVsKhQrR2oj,46.0,0.00168,0.514,217293.0,0.91,0.00187,G,0.224,-2.978,Minor,0.0714,145.907,4/4,0.472,93,1,2007Q2,0,-2
kelly clarkson,walk away,12,2006-01-21,2006-08-05,29,Dance,25sA1vM4BFkTb5cJGWftFo,50.0,0.0147,0.75,189307.0,0.888,1.11e-06,C,0.0759,-4.524,Major,0.0426,115.973,4/4,0.935,89,0,2006Q1,0,-7
kelly clarkson,walk away,12,2006-01-21,2006-08-05,29,R&B,25sA1vM4BFkTb5cJGWftFo,51.0,0.0147,0.75,189307.0,0.888,1.11e-06,C,0.0759,-4.524,Major,0.0426,115.973,4/4,0.935,89,0,2006Q1,0,-7
kelly clarkson featuring jeff beck,up to the mountain,56,2007-05-12,2007-05-19,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,45,0,2007Q2,0,-2
kelly rowland featuring eve,like this,30,2007-03-31,2007-08-18,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,71,0,2007Q1,0,-3
kenny chesney,beer in mexico,61,2007-02-10,2007-06-02,17,Country,58dRbjabfppvKsQlV0timz,54.0,0.00114,0.583,270000.0,0.909,0.000455,D,0.0959,-6.357,Major,0.0421,137.987,4/4,0.473,40,0,2007Q1,0,-3
kenny chesney,better as a memory,46,2008-04-26,2008-08-16,17,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,55,0,2008Q2,1,2
kenny chesney,dont blink,29,2007-09-22,2008-02-02,20,Country,6reuJxDtjebwc9FB6rNpp0,57.0,0.115,0.604,285280.0,0.605,1.22e-05,E,0.305,-8.516,Major,0.0352,147.925,4/4,0.647,72,0,2007Q3,0,-1
kenny chesney,living in fast forward,48,2006-01-28,2006-05-20,17,Country,5ZuTYT8bW7HmsjqNDm7TrP,48.0,0.0233,0.681,211907.0,0.91,0.000574,A,0.136,-5.22,Major,0.0358,116.96,4/4,0.918,53,0,2006Q1,0,-7
kenny chesney,never wanted nothing more,22,2007-07-07,2007-11-17,20,Country,2q49JWdTqa951SdCXZW44g,51.0,0.0412,0.528,207720.0,0.742,1.99e-05,G,0.236,-7.044,Major,0.0526,177.842,4/4,0.746,79,0,2007Q3,0,-1
kenny chesney,out last night,16,2009-05-02,2009-09-12,20,Country,7qUcFV6nvxlhseJhR3IjNp,34.0,0.147,0.555,248760.0,0.92,0.0,A,0.971,-5.684,Major,0.0588,141.911,4/4,0.318,85,0,2009Q2,1,6
kenny chesney,out last night,16,2009-05-02,2009-09-12,20,Country,4QoZGQ8woaho94v629kVl1,54.0,0.42,0.64,199773.0,0.822,0.000435,A,0.144,-4.954,Major,0.041,141.054,4/4,0.395,85,0,2009Q2,1,6
kenny chesney,summertime,34,2006-04-29,2006-09-09,20,Country,30ZGbfPsjDNCgL21Qzciuj,56.0,0.201,0.48,206227.0,0.933,0.0,E,0.0663,-4.874,Major,0.0976,167.976,4/4,0.721,67,0,2006Q2,0,-6
kenny chesney,who youd be today,37,2005-10-08,2006-01-28,17,Country,5Vkdh8GfdXmwyJjzPewMWM,50.0,0.149,0.646,254573.0,0.431,0.000428,D,0.108,-9.287,Major,0.029,145.855,4/4,0.248,64,0,2005Q4,0,-8
kenny chesney,you save me,41,2006-09-16,2007-01-27,20,Country,0UgHkodbptL6XQBfT5HOK1,50.0,0.33,0.509,235773.0,0.547,9.45e-05,C,0.358,-6.132,Major,0.0299,125.889,3/4,0.282,60,0,2006Q3,0,-5
kenny chesney duet with george strait,shiftwork,47,2008-01-19,2008-05-03,16,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,54,0,2008Q1,1,1
kenny chesney with dave matthews,im alive,32,2009-09-05,2009-12-19,16,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,69,0,2009Q3,0,7
kenny chesney with mac mcanally,down the road,47,2008-12-20,2009-04-18,18,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,54,0,2008Q4,1,4
kenny chesney with the wailers,everybody wants to go to heaven,41,2008-08-30,2009-01-17,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,60,0,2008Q3,1,3
kenny rogers,i cant unlove you,93,2006-06-17,2006-07-15,5,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,8,0,2006Q2,0,-6
keri hilson,energy,78,2008-08-23,2008-10-18,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,23,0,2008Q3,1,3
keri hilson featuring kanye west neyo,knock you down,3,2009-04-11,2009-11-07,31,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,98,1,2009Q2,1,6
keri hilson featuring lil wayne,turnin me on,15,2009-01-03,2009-05-30,22,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,86,0,2009Q1,1,5
kevin rudolf featuring lil wayne,let it rock,5,2008-09-13,2009-05-09,35,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,96,1,2008Q3,1,3
kevin rudolf featuring rick ross,welcome to the world,58,2009-05-02,2009-06-27,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,43,0,2009Q2,1,6
keyshia cole,heaven sent,28,2008-05-17,2008-09-27,20,Dance,2E90KUsor4U2abOJGFKtfx,53.0,0.074,0.538,232880.0,0.728,0.0,D,0.0776,-3.663,Minor,0.0524,78.427,4/4,0.437,73,0,2008Q2,1,2
keyshia cole,heaven sent,28,2008-05-17,2008-09-27,20,R&B,2E90KUsor4U2abOJGFKtfx,53.0,0.074,0.538,232880.0,0.728,0.0,D,0.0776,-3.663,Minor,0.0524,78.427,4/4,0.437,73,0,2008Q2,1,2
keyshia cole,heaven sent,28,2008-05-17,2008-09-27,20,Rap,2E90KUsor4U2abOJGFKtfx,53.0,0.074,0.538,232880.0,0.728,0.0,D,0.0776,-3.663,Minor,0.0524,78.427,4/4,0.437,73,0,2008Q2,1,2
keyshia cole,heaven sent,28,2008-05-17,2008-09-27,20,Soul,2E90KUsor4U2abOJGFKtfx,53.0,0.074,0.538,232880.0,0.728,0.0,D,0.0776,-3.663,Minor,0.0524,78.427,4/4,0.437,73,0,2008Q2,1,2
keyshia cole,i remember,24,2007-12-29,2008-05-10,20,Dance,1dObJGQUgJ7tWxJ0byON6W,55.0,0.234,0.549,260093.0,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318,77,0,2007Q4,0,0
keyshia cole,i remember,24,2007-12-29,2008-05-10,20,R&B,1dObJGQUgJ7tWxJ0byON6W,55.0,0.234,0.549,260093.0,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318,77,0,2007Q4,0,0
keyshia cole,i remember,24,2007-12-29,2008-05-10,20,Rap,1dObJGQUgJ7tWxJ0byON6W,55.0,0.234,0.549,260093.0,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318,77,0,2007Q4,0,0
keyshia cole,i remember,24,2007-12-29,2008-05-10,20,Pop,1dObJGQUgJ7tWxJ0byON6W,55.0,0.234,0.549,260093.0,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318,77,0,2007Q4,0,0
keyshia cole,i remember,24,2007-12-29,2008-05-10,20,Soul,1dObJGQUgJ7tWxJ0byON6W,55.0,0.234,0.549,260093.0,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318,77,0,2007Q4,0,0
keyshia cole,i should have cheated,30,2005-10-08,2006-02-11,19,Dance,5tFDgH6do20IXdSoNBAmXK,55.0,0.248,0.358,327693.0,0.541,0.0,D,0.33,-4.237,Minor,0.0722,85.595,3/4,0.409,71,0,2005Q4,0,-8
keyshia cole,i should have cheated,30,2005-10-08,2006-02-11,19,R&B,5tFDgH6do20IXdSoNBAmXK,55.0,0.248,0.358,327693.0,0.541,0.0,D,0.33,-4.237,Minor,0.0722,85.595,3/4,0.409,71,0,2005Q4,0,-8
keyshia cole,i should have cheated,30,2005-10-08,2006-02-11,19,Rap,5tFDgH6do20IXdSoNBAmXK,55.0,0.248,0.358,327693.0,0.541,0.0,D,0.33,-4.237,Minor,0.0722,85.595,3/4,0.409,71,0,2005Q4,0,-8
keyshia cole,i should have cheated,30,2005-10-08,2006-02-11,19,Soul,5tFDgH6do20IXdSoNBAmXK,55.0,0.248,0.358,327693.0,0.541,0.0,D,0.33,-4.237,Minor,0.0722,85.595,3/4,0.409,71,0,2005Q4,0,-8
keyshia cole,love,19,2006-02-04,2006-06-10,19,Dance,0W4NhJhcqKCqEP2GIpDCDq,65.0,0.075,0.676,255333.0,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,82,0,2006Q1,0,-7
keyshia cole,love,19,2006-02-04,2006-06-10,19,Pop,0W4NhJhcqKCqEP2GIpDCDq,65.0,0.075,0.676,255333.0,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,82,0,2006Q1,0,-7
keyshia cole,love,19,2006-02-04,2006-06-10,19,Rap,0W4NhJhcqKCqEP2GIpDCDq,65.0,0.075,0.676,255333.0,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,82,0,2006Q1,0,-7
keyshia cole,love,19,2006-02-04,2006-06-10,19,R&B,0W4NhJhcqKCqEP2GIpDCDq,65.0,0.075,0.676,255333.0,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,82,0,2006Q1,0,-7
keyshia cole,love,19,2006-02-04,2006-06-10,19,Soul,0W4NhJhcqKCqEP2GIpDCDq,65.0,0.075,0.676,255333.0,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,82,0,2006Q1,0,-7
keyshia cole,you complete me,62,2009-02-21,2009-04-25,10,R&B,5T0LcVM6SwLX95hLedcseh,43.0,0.611,0.683,230920.0,0.664,0.0,D,0.234,-4.813,Minor,0.0581,111.491,4/4,0.725,39,0,2009Q1,1,5
keyshia cole,you complete me,62,2009-02-21,2009-04-25,10,Soul,5T0LcVM6SwLX95hLedcseh,43.0,0.611,0.683,230920.0,0.664,0.0,D,0.234,-4.813,Minor,0.0581,111.491,4/4,0.725,39,0,2009Q1,1,5
keyshia cole duet with monica,trust,70,2009-07-11,2009-10-17,15,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,31,0,2009Q3,0,7
keyshia cole featuring 2pac,playa cardz right,63,2008-11-29,2009-02-21,13,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,38,0,2008Q4,1,4
keyshia cole featuring missy elliott lil kim,let it go,7,2007-07-07,2007-12-08,23,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,94,1,2007Q3,0,-1
keyshia cole introducing amina,shoulda let you go,41,2007-10-13,2008-02-23,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,60,0,2007Q4,0,0
kid cudi,day n nite,3,2009-01-31,2009-08-01,27,Hip-Hop,5FEXPoPnzueFJQCPRIrC3c,74.0,0.503,0.878,221267.0,0.446,6.32e-06,B,0.117,-6.362,Minor,0.0635,138.035,4/4,0.805,98,1,2009Q1,1,5
